customer_id,signup_date,country,revenue ,score,email,notes,plan,age,last_login ,channel,is_active
CUST-004774-9441,05/08/2024,US,3634.36,70.8,,follow up next quarter,enterprise,51,2025-06-15 12:05:00,referral,false
CUST-004775-4424,"Jul 24, 2023",PL,2860.22,57.0,,renewal at risk,pro,57,2023-12-22 12:37:00,social,true
CUST-004776-3221,27/02/2024,UA,4419.62,74.1,,expansion opportunity,trial,22,2025-10-17 20:02:00,organic,false
CUST-004777-5262,"Nov 22, 2023",US,,71.4,,high-value lead,trial,60,2025-05-29 04:53:00,paid,true
CUST-004778-6519,28/07/2024,PL,2652.64,77.6,piotr4778@example.com,expansion opportunity,enterprise,56,2024-12-18 04:20:00,email,true
CUST-004779-8929,25/06/2024,DE,2660.18,70.6,kasia4779@corp.io,renewal at risk,free,55,2025-02-17 07:37:00,referral,true
CUST-004780-5564,28/12/2023,UA,661.44,69.3,kasia4780@example.com,champion in finance team,free,43,2024-03-31 04:20:00,social,false
CUST-004781-9570,"Aug 16, 2024",pl ,2085.15,87.0,,expansion opportunity,pro,70,2025-04-12 18:56:00,paid,true
CUST-004782-8196,2024-06-14,PL,3315.14,69.2,,renewal at risk,enterprise,75,2024-10-16 15:38:00,referral,true
CUST-004783-2682,10/06/2023,UA,2934.35,52.9,,follow up next quarter,enterprise,71,2024-09-20 17:24:00,social,true
CUST-004784-7564,10/02/2023,US,4829.16,68.2,,high-value lead,enterprise,55,2024-05-16 20:41:00,email,true
CUST-004785-2168,03/08/2024,US,1350.45,59.6,tom4785@corp.io,high-value lead,trial,58,2026-01-21 06:03:00,organic,true
CUST-004786-4749,02/01/2024,DE,1276.96,69.8,,high-value lead,pro,18,2024-08-03 03:17:00,organic,false
CUST-004787-3253,24/11/2024,DE,543.48,54.6,tom4787@mail.test,renewal at risk,pro,68,2025-10-31 08:27:00,referral,true
CUST-004788-6724,2023-02-15,DE,2414.34,84.1,,follow up next quarter,pro,29,2024-03-05 16:37:00,social,true
CUST-004789-7511,11/08/2023,UA,2180.00,63.5,,follow up next quarter,free,42,2024-05-13 14:15:00,referral,true
CUST-004790-6979,2024-06-03,UA,4701.81,72.4,,follow up next quarter,enterprise,71,2025-06-11 14:25:00,social,true
CUST-004791-3224,30/05/2024,PL,50.76,81.9,,champion in finance team,free,22,2025-05-23 04:08:00,social,true
CUST-004792-6645,"Feb 23, 2023",DE,4380.87,65.2,ivan4792@example.com,expansion opportunity,pro,63,2023-04-11 19:37:00,paid,true
CUST-004793-7003,12/07/2023,US,2445.17,69.7,anna4793@biz.dev,high-value lead,trial,58,2024-10-23 17:40:00,referral,true
CUST-004794-7924,2023-12-16,UA,2711.58,80.0,piotr4794@mail.test,follow up next quarter,pro,61,2023-12-24 12:15:00,email,true
CUST-004795-1565,"Jan 24, 2023",Poland,4303.94,78.5,,champion in finance team,pro,53,2023-04-05 10:44:00,social,true
CUST-004796-9681,"Apr 03, 2024",DE,1906.68,62.7,,renewal at risk,free,66,2024-09-22 04:53:00,paid,false
CUST-004797-8601,2024-01-04,DE,,72.5,,renewal at risk,pro,53,2025-03-15 15:18:00,email,true
CUST-004798-7187,2023-05-17,UA,1064.90,62.1,,renewal at risk,trial,53,2024-06-09 23:21:00,referral,true
CUST-004799-3599,"Jun 10, 2023",UA,3318.59,67.0,,renewal at risk,pro,60,2023-09-22 16:05:00,referral,true
CUST-004800-5691,"Apr 22, 2024",UA,15.60,68.0,,expansion opportunity,free,56,2025-02-05 15:44:00,email,true
CUST-004801-9290,"Oct 01, 2024",US,3789.30,53.2,,champion in finance team,trial,30,2025-08-24 06:51:00,social,false
CUST-004802-9910,"Mar 19, 2024",PL,N/A,72.2,ivan4802@biz.dev,high-value lead,pro,67,2024-08-21 06:07:00,paid,true
CUST-004803-4069,29/11/2023,PL,4177.86,67.1,anna4803@corp.io,follow up next quarter,pro,30,2025-03-05 08:59:00,referral,false
CUST-004804-3041,28/11/2023,PL,4922.19,73.6,,champion in finance team,free,70,2025-04-17 21:33:00,social,false
CUST-004805-8199,2024-12-20,US,2655.77,73.4,,renewal at risk,free,54,2025-10-13 04:35:00,referral,true
CUST-004806-7910,24/08/2023,PL,3300.39,69.9,anna4806@example.com,needs onboarding call,enterprise,36,2025-04-14 01:35:00,referral,true
CUST-004807-8809,"Jul 20, 2023",US,1044.17,69.6,,follow up next quarter,free,35,2023-11-04 07:43:00,email,true
CUST-004808-2573,2023-12-16,US,2234.71,72.1,,follow up next quarter,pro,22,2024-06-30 20:43:00,social,false
CUST-004809-7803,"Dec 06, 2024",US,2150.06,62.8,,needs onboarding call,pro,56,2025-05-30 16:43:00,organic,false
CUST-004810-1404,2023-12-29,US,4700.23,82.5,,needs onboarding call,pro,69,2025-03-27 17:31:00,organic,false
CUST-004811-4873,"Jun 03, 2024",PL,2984.82,77.8,,needs onboarding call,pro,72,2025-05-26 00:42:00,social,true
CUST-004812-5861,"Mar 29, 2024",US,2500.13,62.2,,needs onboarding call,free,60,2024-11-15 15:43:00,referral,true
CUST-004813-9442,18/09/2023,DE,56.05,65.8,anna4813@mail.test,needs onboarding call,enterprise,68,2024-04-03 20:55:00,social,true
CUST-004814-4949,"Mar 30, 2024",US,1408.31,66.2,,renewal at risk,free,66,2025-01-04 07:12:00,email,true
CUST-004815-4094,28/11/2024,UA,4140.70,66.0,piotr4815@example.com,champion in finance team,pro,22,2025-05-16 03:17:00,organic,true
CUST-004816-9691,10/11/2023,DE,1051.44,58.8,anna4816@example.com,needs onboarding call,free,39,2023-11-27 07:06:00,email,true
CUST-004817-9764,04/03/2023,UA,4263.13,53.1,,follow up next quarter,enterprise,44,2024-03-30 10:43:00,organic,false
CUST-004818-3664,2023-05-29,US,2289.67,67.1,,follow up next quarter,pro,20,2023-12-22 15:47:00,paid,false
CUST-004819-9981,2024-03-14,DE,2785.36,68.5,piotr4819@corp.io,expansion opportunity,trial,37,2025-01-30 19:19:00,email,false
CUST-004820-5068,15/05/2024,UA,4575.90,64.6,,renewal at risk,enterprise,46,2025-02-23 10:06:00,organic,true
CUST-004821-3952,2023-01-23,DE,4725.21,69.3,,follow up next quarter,pro,42,2024-07-26 04:50:00,email,true
CUST-004822-8969,"Feb 15, 2023",US,611.42,82.2,,renewal at risk,enterprise,51,2024-07-06 11:46:00,referral,true
CUST-004823-6954,2023-11-21,UA,4541.53,57.9,tom4823@example.com,needs onboarding call,enterprise,27,2024-08-13 04:28:00,email,true
CUST-004824-8811,2024-04-08,US,155.37,67.2,,expansion opportunity,pro,38,2024-08-13 03:29:00,social,true
CUST-004825-3352,"Jun 10, 2024",UA,616.95,77.9,,high-value lead,pro,65,2025-03-13 03:51:00,paid,true
CUST-004826-3103,2024-05-24,UA,3894.46,73.2,,champion in finance team,enterprise,66,2025-05-08 13:07:00,referral,false
CUST-004827-2250,2024-07-07,PL,440.69,69.7,tom4827@example.com,needs onboarding call,pro,72,2024-10-28 18:31:00,email,true
CUST-004828-3560,"Feb 23, 2024",PL,4131.29,71.3,,expansion opportunity,enterprise,58,2024-04-02 07:32:00,organic,true
CUST-004829-4372,"Jun 04, 2023",UA,,61.7,alex4829@biz.dev,expansion opportunity,free,23,2024-02-08 15:08:00,paid,true
CUST-004830-1268,2023-12-09,PL,2029.33,60.8,piotr4830@corp.io,high-value lead,enterprise,28,2025-06-29 01:00:00,referral,true
CUST-004831-1276,09/09/2023,UA,4178.60,62.8,,champion in finance team,free,53,2023-11-03 04:50:00,paid,true
CUST-004832-6153,23/07/2023,PL,1173.11,52.2,,champion in finance team,enterprise,29,2024-06-23 16:46:00,organic,true
CUST-004833-8365,2024-04-03,UA,482.69,52.1,,needs onboarding call,free,54,2024-08-05 21:04:00,email,false
CUST-004834-5272,2023-07-01,PL,1176.03,75.8,anna4834@corp.io,expansion opportunity,trial,68,2024-04-02 16:09:00,paid,false
CUST-004835-7709,2023-04-25,UA,217.92,71.4,,expansion opportunity,trial,47,2024-06-07 17:54:00,paid,false
CUST-004836-8574,2023-01-07,DE,1404.23,65.6,,follow up next quarter,free,30,2024-02-23 07:21:00,email,true
CUST-004837-8429,"Mar 04, 2024",DE,3116.56,70.0,anna4837@mail.test,champion in finance team,pro,36,2024-06-13 02:54:00,paid,true
CUST-004838-6165,2023-09-14,PL,2316.58,67.1,,follow up next quarter,free,31,2025-01-08 06:56:00,social,true
CUST-004839-3175,30/11/2023,US,1064.81,82.5,,expansion opportunity,enterprise,66,2025-04-02 22:37:00,referral,true
CUST-004840-6335,2023-12-26,UA,4595.22,61.9,,high-value lead,pro,26,2024-03-30 11:31:00,paid,false
CUST-004841-1626,2023-11-19,UA,3383.82,74.1,,follow up next quarter,enterprise,62,2025-06-06 00:57:00,referral,true
CUST-004842-5607,"Apr 03, 2023",UA,4050.78,71.4,,follow up next quarter,pro,32,2024-02-20 03:38:00,organic,false
CUST-004843-6200,2023-01-30,US,1716.71,83.8,,follow up next quarter,pro,45,2024-09-17 04:50:00,social,true
CUST-004844-9380,04/01/2024,DE,156.57,72.5,,follow up next quarter,free,20,2025-08-16 17:40:00,organic,false
CUST-004845-3445,2024-09-07,PL,2695.13,62.7,anna4845@mail.test,expansion opportunity,free,65,2025-04-20 20:56:00,referral,false
CUST-004846-8248,29/10/2024,US,1546.01,68.7,,needs onboarding call,trial,69,2025-11-14 15:24:00,referral,true
CUST-004847-6718,18/11/2023,PL,631.79,79.0,,follow up next quarter,enterprise,53,2024-02-16 21:50:00,organic,true
CUST-004848-1314,"Dec 31, 2024",UA,2043.76,73.5,,needs onboarding call,pro,32,2026-05-08 01:35:00,email,false
CUST-004849-7605,"Aug 08, 2024",DE,3673.92,70.8,,champion in finance team,pro,70,2025-08-17 14:54:00,paid,true
CUST-004850-3302,29/05/2024,DE,3095.08,70.3,,follow up next quarter,trial,26,2025-07-17 22:48:00,referral,true
CUST-004851-2128,"Feb 17, 2023",US,3592.75,59.7,,high-value lead,enterprise,59,2024-04-09 02:10:00,referral,false
CUST-004852-8732,2023-05-23,US,1323.40,84.3,tom4852@example.com,follow up next quarter,enterprise,53,2024-12-18 06:23:00,paid,true
CUST-004853-5238,2023-09-03,PL,2819.71,66.3,lena4853@mail.test,needs onboarding call,pro,70,2024-09-12 06:19:00,organic,false
CUST-004854-1136,21/10/2024,UA,1879.45,54.6,maria4854@example.com,expansion opportunity,enterprise,38,2026-01-13 17:32:00,email,false
CUST-004855-9769,06/09/2024,UA,3361.14,72.1,,champion in finance team,enterprise,43,2026-01-13 07:25:00,organic,true
CUST-004856-9512,"Jul 05, 2023",PL,2055.44,69.1,,renewal at risk,trial,36,2024-08-20 13:39:00,paid,false
CUST-004857-5328,"Aug 08, 2023",PL,4925.05,69.7,piotr4857@corp.io,needs onboarding call,pro,69,2025-01-05 01:33:00,email,false
CUST-004858-7037,2023-01-31,US,4744.75,67.2,,needs onboarding call,pro,56,2023-02-07 21:48:00,email,true
CUST-004859-5947,"Jun 10, 2024",PL,542.10,74.0,,follow up next quarter,enterprise,60,2024-10-29 22:52:00,organic,true
CUST-004860-5622,19/09/2023,UA,3026.07,73.8,piotr4860@biz.dev,renewal at risk,pro,44,2024-12-19 16:04:00,email,true
CUST-004861-1476,"Dec 25, 2023",DE,N/A,53.9,,renewal at risk,free,56,2024-06-17 10:08:00,social,true
CUST-004862-1833,"Mar 01, 2024",DE,514.68,53.6,,needs onboarding call,trial,51,2025-05-28 18:27:00,email,false
CUST-004863-8723,2023-06-12,UA,2579.57,78.4,kasia4863@corp.io,expansion opportunity,trial,37,2024-04-04 07:37:00,email,false
CUST-004864-3012,23/06/2023,UA,1892.82,75.5,,needs onboarding call,pro,68,2023-09-11 11:16:00,paid,true
CUST-004865-9767,10/12/2024,US,715.28,66.3,,high-value lead,enterprise,63,2025-07-01 08:24:00,email,false
CUST-004866-6372,25/10/2023,DE,2162.80,76.1,piotr4866@biz.dev,champion in finance team,enterprise,26,2024-05-08 05:49:00,organic,true
CUST-004867-6002,2024-11-15,UA,3180.01,68.4,,follow up next quarter,enterprise,29,2026-05-24 05:47:00,email,true
CUST-004868-9018,2024-07-27,DE,3501.33,81.0,,high-value lead,free,48,2025-09-01 18:37:00,email,true
CUST-004869-4559,"Sep 18, 2023",UA,4670.99,70.4,piotr4869@example.com,expansion opportunity,free,61,2024-09-10 00:03:00,email,false
CUST-004870-5097,"Jan 02, 2024",UA,4871.58,72.0,,needs onboarding call,pro,67,2024-07-07 04:30:00,paid,true
CUST-004871-4806,09/12/2024,US,184.86,82.3,maria4871@biz.dev,expansion opportunity,pro,56,2025-05-14 21:48:00,organic,true
CUST-004872-8793,"Apr 05, 2023",UA,1287.54,66.1,,high-value lead,trial,24,2024-02-07 15:26:00,organic,false
CUST-004873-3500,16/02/2024,UA,2767.20,69.4,,needs onboarding call,enterprise,44,2024-07-13 03:43:00,organic,true
CUST-004874-5729,2024-10-23,PL,3590.86,76.5,,champion in finance team,free,60,2025-12-08 01:39:00,organic,true
CUST-004875-7294,"Dec 14, 2023",US,469.39,73.1,,follow up next quarter,trial,51,2024-08-16 04:30:00,referral,true
CUST-004876-8883,2023-07-21,DE,4113.54,74.8,lena4876@example.com,expansion opportunity,pro,66,2024-11-08 00:08:00,organic,true
CUST-004877-5556,23/08/2023,US,1206.42,78.5,,follow up next quarter,free,54,2024-05-04 05:06:00,email,true
CUST-004878-4898,23/04/2024,US,287.00,75.3,ivan4878@mail.test,high-value lead,free,61,2025-04-25 03:14:00,email,true
CUST-004879-1980,04/03/2023,UA,649.56,79.5,,follow up next quarter,enterprise,35,2023-08-29 19:20:00,referral,false
CUST-004880-6300,15/02/2024,DE,4759.84,74.8,,renewal at risk,free,61,2024-10-23 20:09:00,email,true
CUST-004881-4981,"Sep 02, 2023",UA,2098.89,74.4,,follow up next quarter,pro,21,2023-10-16 19:08:00,referral,true
CUST-004882-7664,24/07/2024,PL,4072.66,59.4,kasia4882@mail.test,champion in finance team,enterprise,38,2024-09-16 08:03:00,referral,false
CUST-004883-8498,09/06/2024,UA,3821.89,73.9,,high-value lead,pro,44,2025-11-18 18:10:00,organic,true
CUST-004884-7611,2023-08-26,US,3880.55,74.0,,expansion opportunity,enterprise,48,2024-08-17 21:09:00,email,false
CUST-004885-9559,2024-02-02,PL,2322.60,61.6,,champion in finance team,enterprise,39,2024-06-22 07:19:00,referral,false
CUST-004886-3174,10/06/2024,pl ,3241.75,60.3,,follow up next quarter,enterprise,54,2024-09-27 08:20:00,social,true
CUST-004887-8831,2024-09-26,DE,1752.87,61.2,,champion in finance team,free,56,2025-03-18 13:38:00,email,false
CUST-004888-2979,11/02/2024,DE,714.44,72.4,,champion in finance team,free,68,2024-04-02 06:40:00,social,false
CUST-004889-7961,2023-06-26,DE,1027.49,75.7,,needs onboarding call,enterprise,42,2024-03-21 05:56:00,referral,true
CUST-004890-7263,2024-12-22,PL,4632.91,66.2,,champion in finance team,pro,19,2025-01-11 01:56:00,email,true
CUST-004891-1605,2024-01-07,DE,2731.06,62.2,,expansion opportunity,free,45,2024-01-23 13:49:00,email,false
CUST-004892-5962,10/02/2023,DE,N/A,76.5,,needs onboarding call,free,45,2024-07-12 03:48:00,social,true
CUST-004893-5673,2023-07-18,US,1679.60,70.8,alex4893@mail.test,high-value lead,trial,35,2024-08-04 00:40:00,referral,true
CUST-004894-9335,"Mar 28, 2024",PL,3542.16,73.3,,renewal at risk,enterprise,35,2024-08-26 22:28:00,organic,false
CUST-004895-2324,21/04/2024,UA,1035.14,57.6,,champion in finance team,free,26,2025-11-07 13:22:00,organic,true
CUST-004896-7624,2024-10-21,US,3980.06,63.8,,expansion opportunity,trial,66,2025-04-14 04:11:00,paid,false
CUST-004897-7074,03/05/2023,DE,4410.78,82.1,piotr4897@mail.test,high-value lead,trial,47,2024-07-12 10:32:00,organic,true
CUST-004898-7163,09/12/2024,US,3406.11,68.1,lena4898@mail.test,needs onboarding call,trial,48,2025-06-30 16:41:00,paid,false
CUST-004899-7165,"Apr 28, 2023",UA,2880.00,57.8,,needs onboarding call,trial,18,2024-02-28 05:42:00,referral,true
CUST-004900-5131,2024-07-20,DE,4422.07,82.8,,follow up next quarter,free,25,2024-11-29 10:46:00,paid,false
CUST-004901-1293,"Nov 03, 2024",PL,3209.40,68.2,ivan4901@example.com,expansion opportunity,trial,24,2026-01-16 17:08:00,social,true
CUST-004902-9888,2023-05-11,UA,4537.09,82.7,,expansion opportunity,enterprise,35,2024-09-23 11:26:00,referral,false
CUST-004903-5525,08/10/2023,US,2388.98,61.6,piotr4903@example.com,renewal at risk,pro,23,2024-04-22 17:55:00,referral,true
CUST-004904-5464,16/11/2024,PL,1173.24,67.3,ivan4904@corp.io,follow up next quarter,free,46,2025-08-31 18:55:00,referral,false
CUST-004905-9227,14/07/2024,PL,3077.39,65.2,tom4905@example.com,champion in finance team,pro,37,2025-03-12 23:22:00,referral,true
CUST-004906-8165,"Dec 10, 2024",PL,2669.55,68.0,kasia4906@mail.test,high-value lead,pro,31,2026-02-14 07:04:00,referral,false
CUST-004907-5643,2024-05-11,PL,4161.00,68.5,,renewal at risk,enterprise,23,2024-08-17 22:18:00,paid,true
CUST-004908-8068,"Jan 21, 2023",UA,160.67,66.7,,renewal at risk,free,74,2024-02-10 13:53:00,email,true
CUST-004909-3581,31/01/2024,PL,4848.48,82.1,,needs onboarding call,trial,60,2024-09-08 13:13:00,organic,false
CUST-004910-7306,2023-05-28,DE,3381.21,77.1,,follow up next quarter,trial,23,2024-05-21 14:40:00,email,true
CUST-004911-9067,05/02/2024,US,289.34,83.7,tom4911@biz.dev,needs onboarding call,free,30,2024-12-05 10:59:00,referral,true
CUST-004912-5327,2024-10-30,US,2162.44,58.6,,high-value lead,enterprise,26,2025-12-01 14:27:00,referral,false
CUST-004913-7062,2024-12-21,DE,414.74,68.5,,champion in finance team,pro,75,2025-10-11 00:34:00,organic,false
CUST-004914-8322,2023-12-06,DE,1549.62,63.5,piotr4914@mail.test,renewal at risk,trial,71,2023-12-15 15:25:00,email,true
CUST-004915-8167,28/10/2023,US,4730.55,65.2,,expansion opportunity,trial,18,2024-07-12 01:36:00,referral,false
CUST-004916-4423,2023-10-19,US,1860.84,60.1,,needs onboarding call,enterprise,47,2024-09-20 02:03:00,referral,true
CUST-004917-8886,14/01/2024,PL,801.45,66.3,,needs onboarding call,free,27,2024-04-03 09:27:00,paid,true
CUST-004918-7612,08/02/2023,PL,3586.60,76.3,,renewal at risk,enterprise,69,2024-08-15 06:44:00,paid,true
CUST-004919-8007,2023-10-07,UA,1748.63,57.1,,renewal at risk,enterprise,25,2025-02-27 03:36:00,email,true
CUST-004920-9507,07/06/2024,DE,2712.39,68.0,,champion in finance team,pro,66,2024-08-13 17:48:00,organic,false
CUST-004921-7382,2024-09-16,UA,2931.91,60.4,,high-value lead,enterprise,48,2025-09-16 03:00:00,organic,true
CUST-004922-5953,"May 25, 2024",PL,3705.20,54.5,,follow up next quarter,enterprise,55,2024-12-17 13:28:00,social,true
CUST-004923-1851,"Jan 31, 2023",DE,3231.64,68.6,,needs onboarding call,pro,55,2024-07-30 22:40:00,social,true
CUST-004924-9194,2023-10-07,US,1501.82,69.0,,champion in finance team,trial,50,2023-10-23 05:05:00,email,true
CUST-004925-2328,2023-03-08,DE,4012.57,75.0,,expansion opportunity,trial,62,2023-10-06 11:30:00,social,false
CUST-004926-2829,2024-11-30,UA,4835.84,65.9,,follow up next quarter,enterprise,61,2026-01-13 14:28:00,referral,true
CUST-004927-9412,2023-10-13,US,1350.04,77.3,piotr4927@biz.dev,needs onboarding call,trial,64,2025-03-13 23:13:00,paid,true
CUST-004928-7756,12/07/2024,UA,2906.36,59.0,,high-value lead,pro,19,2025-10-23 05:14:00,email,true
CUST-004929-5756,2023-10-25,US,4553.23,72.8,,renewal at risk,free,22,2024-05-31 18:29:00,paid,true
CUST-004930-9579,03/04/2024,DE,1683.41,74.5,,needs onboarding call,enterprise,26,2025-02-15 06:08:00,email,false
CUST-004931-1203,"Sep 27, 2024",DE,600.46,75.1,,follow up next quarter,trial,27,2026-01-24 19:38:00,email,false
CUST-004932-8063,2023-04-06,UA,3004.50,69.1,,follow up next quarter,free,43,2023-07-10 06:47:00,organic,false
CUST-004933-8314,17/04/2024,PL,1682.88,70.8,anna4933@corp.io,follow up next quarter,free,45,2025-07-18 00:27:00,social,true
CUST-004934-9261,"Jul 22, 2023",pl ,4967.45,66.3,,needs onboarding call,pro,72,2024-01-22 09:22:00,referral,true
CUST-004935-7815,05/10/2024,US,325.99,60.9,,expansion opportunity,trial,73,2025-02-10 08:10:00,paid,true
CUST-004936-5739,01/12/2024,DE,1657.79,66.1,ivan4936@corp.io,champion in finance team,free,30,2026-03-01 21:27:00,referral,true
CUST-004937-1098,2024-03-21,UA,224.42,72.4,piotr4937@biz.dev,champion in finance team,trial,41,2025-10-20 09:59:00,social,false
CUST-004938-2057,04/06/2024,PL,2760.25,73.2,,high-value lead,trial,61,2025-02-17 03:07:00,social,true
CUST-004939-8188,28/03/2023,UA,2819.64,60.7,lena4939@example.com,champion in finance team,free,50,2024-06-03 00:48:00,email,true
CUST-004940-1198,2023-03-09,UA,2818.50,79.7,,needs onboarding call,trial,65,2023-04-29 02:27:00,organic,true
CUST-004941-2097,02/08/2024,US,2479.68,75.9,,needs onboarding call,pro,51,2025-04-12 18:05:00,organic,true
CUST-004942-4794,"Jul 01, 2023",PL,4825.51,60.2,,champion in finance team,trial,58,2024-05-25 21:56:00,social,true
CUST-004943-7001,"Jul 31, 2024",PL,4186.43,75.1,piotr4943@biz.dev,follow up next quarter,pro,61,2024-09-27 12:53:00,organic,true
CUST-004944-2716,2024-01-05,US,686.51,75.7,,expansion opportunity,enterprise,25,2024-09-22 23:21:00,social,true
CUST-004945-2476,12/12/2024,PL,,76.3,,follow up next quarter,free,41,2026-05-12 14:05:00,social,false
CUST-004946-9402,2023-05-17,US,1600.56,87.3,,follow up next quarter,free,74,2023-10-09 00:29:00,email,true
CUST-004947-1440,2023-01-27,US,1930.57,66.5,,high-value lead,pro,50,2023-12-11 16:02:00,social,true
CUST-004948-1621,24/10/2023,PL,N/A,67.0,,follow up next quarter,pro,41,2024-11-23 07:33:00,organic,true
CUST-004949-5955,"Sep 28, 2024",UA,57.75,73.2,,high-value lead,trial,20,2026-03-19 16:20:00,referral,true
CUST-004950-6454,"Mar 29, 2024",poland,2006.49,74.6,,renewal at risk,trial,25,2024-12-04 17:26:00,organic,true
CUST-004951-2601,"Aug 09, 2023",DE,4810.32,60.8,,needs onboarding call,free,20,2024-03-12 18:44:00,organic,true
